Channel,Frequency,UpperLimit[ft],LowerLimit[ft],DepthValid,Depth[ft],WaterTempValid,WaterTemp[C],WaterSpeedValid,WaterSpeed[kn],PositionValid,PositionX,PositionY,TimeOffset[ms],SpeedValid,Speed[kn],TrackValid,Track[rad],AltitudeValid,Altitude[ft],HeadingValid,Heading[rad]
Primary,200kHz,0.000000,32.799999,T,10.405000,T,12.309998,F,0.000000,T,18427971,8467980,260477,T,5.287257,T,0.790600,T,-13.779527,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.426000,T,12.309998,F,0.000000,T,18427971,8467980,260583,T,5.287257,T,0.790600,T,-13.779527,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.449000,T,12.309998,F,0.000000,T,18427972,8467981,260689,T,5.384449,T,0.733000,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.464000,T,12.309998,F,0.000000,T,18427972,8467981,260891,T,5.384449,T,0.733000,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.517000,T,12.309998,F,0.000000,T,18427973,8467982,260996,T,5.384449,T,0.717300,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.585000,T,12.309998,F,0.000000,T,18427973,8467982,261103,T,5.384449,T,0.717300,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.666000,T,12.309998,F,0.000000,T,18427973,8467982,261213,T,5.287257,T,0.717300,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.763000,T,12.309998,F,0.000000,T,18427974,8467983,261320,T,5.287257,T,0.717300,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.857000,T,12.309998,F,0.000000,T,18427974,8467983,261425,T,5.287257,T,0.717300,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.939000,T,12.309998,F,0.000000,T,18427974,8467984,261535,T,5.287257,T,0.729500,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.018000,T,12.309998,F,0.000000,T,18427975,8467984,261642,T,5.287257,T,0.729500,T,-13.812336,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.078000,T,12.309998,F,0.000000,T,18427975,8467984,261749,T,5.287257,T,0.729500,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.134000,T,12.309998,F,0.000000,T,18427975,8467984,261856,T,5.190064,T,0.837700,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.181000,T,12.309998,F,0.000000,T,18427976,8467985,261963,T,5.190064,T,0.837700,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.212000,T,12.309998,F,0.000000,T,18427977,8467986,262073,T,4.995680,T,0.914500,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.212000,T,12.309998,F,0.000000,T,18427977,8467986,262078,T,4.995680,T,0.914500,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.245000,T,12.309998,F,0.000000,T,18427977,8467986,262190,T,4.995680,T,0.914500,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.273000,T,12.309998,F,0.000000,T,18427977,8467986,262288,T,4.898488,T,0.830700,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.311000,T,12.309998,F,0.000000,T,18427978,8467987,262398,T,4.898488,T,0.830700,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.349000,T,12.309998,F,0.000000,T,18427978,8467987,262507,T,4.898488,T,0.830700,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.395000,T,12.309998,F,0.000000,T,18427978,8467987,262606,T,4.684665,T,0.687600,T,-13.845140,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.437000,T,12.309998,F,0.000000,T,18427979,8467988,262715,T,4.684665,T,0.687600,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.480000,T,12.309998,F,0.000000,T,18427979,8467988,262821,T,5.092872,T,0.453700,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.512000,T,12.309998,F,0.000000,T,18427979,8467989,262940,T,5.092872,T,0.453700,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.534000,T,12.309998,F,0.000000,T,18427979,8467990,263035,T,5.190064,T,0.427600,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.551000,T,12.309998,F,0.000000,T,18427979,8467990,263145,T,5.190064,T,0.427600,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.552000,T,12.309998,F,0.000000,T,18427979,8467990,263251,T,5.190064,T,0.427600,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.555000,T,12.309998,F,0.000000,T,18427980,8467991,263359,T,5.190064,T,0.385700,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.556000,T,12.309998,F,0.000000,T,18427980,8467992,263466,T,5.190064,T,0.385700,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.544000,T,12.309998,F,0.000000,T,18427980,8467992,263574,T,5.695464,T,0.296700,T,-13.877953,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.522000,T,12.309998,F,0.000000,T,18427981,8467993,263681,T,5.695464,T,0.296700,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.498000,T,12.309998,F,0.000000,T,18427981,8467993,263788,T,5.695464,T,0.296700,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.478000,T,12.309998,F,0.000000,T,18427981,8467994,263896,T,5.287257,T,0.363000,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.472000,T,12.309998,F,0.000000,T,18427981,8467994,264100,T,5.287257,T,0.363000,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.557000,T,12.309998,F,0.000000,T,18427981,8467995,264206,T,5.481641,T,0.294900,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.641000,T,12.309998,F,0.000000,T,18427982,8467996,264314,T,5.481641,T,0.294900,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.692000,T,12.309998,F,0.000000,T,18427982,8467996,264426,T,5.481641,T,0.275700,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.665000,T,12.309998,F,0.000000,T,18427982,8467997,264534,T,5.481641,T,0.275700,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.634000,T,12.309998,F,0.000000,T,18427982,8467997,264642,T,5.481641,T,0.275700,T,-13.976377,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.644000,T,12.309998,F,0.000000,T,18427982,8467998,264756,T,4.198704,T,0.509600,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.636000,T,12.309998,F,0.000000,T,18427983,8467999,264856,T,4.198704,T,0.509600,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.607000,T,12.309998,F,0.000000,T,18427983,8467999,264968,T,3.984881,T,0.520100,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.572000,T,12.309998,F,0.000000,T,18427983,8467999,265073,T,3.984881,T,0.520100,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.578000,T,12.309998,F,0.000000,T,18427983,8467999,265181,T,3.984881,T,0.520100,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.566000,T,12.309998,F,0.000000,T,18427984,8468000,265292,T,4.898488,T,0.221600,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.566000,T,12.309998,F,0.000000,T,18427984,8468000,265296,T,4.898488,T,0.221600,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.473000,T,12.309998,F,0.000000,T,18427984,8468000,265405,T,4.898488,T,0.221600,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.359000,T,12.309998,F,0.000000,T,18427984,8468001,265515,T,5.190064,T,0.143100,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.359000,T,12.309998,F,0.000000,T,18427984,8468001,265611,T,5.190064,T,0.143100,T,-14.009187,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.251000,T,12.309998,F,0.000000,T,18427984,8468002,265724,T,5.190064,T,0.143100,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.159000,T,12.309998,F,0.000000,T,18427984,8468002,265822,T,5.481641,T,0.078500,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.105000,T,12.309998,F,0.000000,T,18427984,8468003,265934,T,5.481641,T,0.078500,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.061000,T,12.309998,F,0.000000,T,18427984,8468003,266042,T,5.092872,T,0.043600,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.982000,T,12.309998,F,0.000000,T,18427984,8468004,266142,T,5.092872,T,0.043600,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.913000,T,12.309998,F,0.000000,T,18427985,8468005,266252,T,5.092872,T,0.043600,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.961000,T,12.309998,F,0.000000,T,18427985,8468005,266360,T,4.781857,T,0.022600,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.956000,T,12.309998,F,0.000000,T,18427985,8468005,266467,T,4.781857,T,0.022600,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.923000,T,12.309998,F,0.000000,T,18427985,8468006,266575,T,3.498920,T,0.000000,T,-15.091864,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.883000,T,12.309998,F,0.000000,T,18427985,8468006,266679,T,3.498920,T,0.000000,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.941000,T,12.309998,F,0.000000,T,18427985,8468006,266787,T,3.498920,T,0.000000,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.956000,T,12.309998,F,0.000000,T,18427985,8468007,266898,T,5.481641,T,6.106900,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.952000,T,12.309998,F,0.000000,T,18427985,8468007,267005,T,5.481641,T,6.106900,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.932000,T,12.309998,F,0.000000,T,18427984,8468009,267112,T,5.287257,T,6.049300,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.054000,T,12.309998,F,0.000000,T,18427984,8468009,267220,T,5.287257,T,6.049300,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.165000,T,12.309998,F,0.000000,T,18427984,8468010,267420,T,5.481641,T,5.963700,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.219000,T,12.309998,F,0.000000,T,18427984,8468011,267526,T,5.481641,T,5.963700,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.294000,T,12.309998,F,0.000000,T,18427984,8468011,267627,T,5.481641,T,5.963700,T,-16.207350,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.370000,T,12.309998,F,0.000000,T,18427983,8468012,267736,T,5.598272,T,5.859000,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.398000,T,12.309998,F,0.000000,T,18427983,8468012,267844,T,5.598272,T,5.859000,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.411000,T,12.309998,F,0.000000,T,18427983,8468013,267952,T,5.598272,T,5.859000,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.415000,T,12.309998,F,0.000000,T,18427983,8468013,268058,T,5.889849,T,5.782200,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.433000,T,12.309998,F,0.000000,T,18427982,8468015,268166,T,5.889849,T,5.782200,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.565000,T,12.309998,F,0.000000,T,18427982,8468015,268273,T,5.792656,T,5.708900,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.628000,T,12.309998,F,0.000000,T,18427982,8468015,268384,T,5.792656,T,5.708900,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.663000,T,12.309998,F,0.000000,T,18427981,8468016,268490,T,5.792656,T,5.708900,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.663000,T,12.309998,F,0.000000,T,18427981,8468016,268500,T,5.792656,T,5.708900,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.664000,T,12.309998,F,0.000000,T,18427981,8468016,268606,T,6.181425,T,5.688000,T,-16.929134,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.666000,T,12.309998,F,0.000000,T,18427980,8468017,268710,T,6.181425,T,5.688000,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.783000,T,12.309998,F,0.000000,T,18427980,8468018,268817,T,5.889849,T,5.510000,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.847000,T,12.309998,F,0.000000,T,18427980,8468018,268925,T,5.889849,T,5.510000,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.912000,T,12.309998,F,0.000000,T,18427980,8468018,269034,T,5.987041,T,5.459300,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.952000,T,12.309998,F,0.000000,T,18427979,8468019,269142,T,5.987041,T,5.459300,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.030000,T,12.309998,F,0.000000,T,18427978,8468020,269246,T,5.987041,T,5.459300,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.094000,T,12.309998,F,0.000000,T,18427978,8468020,269356,T,6.084233,T,5.441900,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.171000,T,12.309998,F,0.000000,T,18427977,8468021,269464,T,6.084233,T,5.441900,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.301000,T,12.309998,F,0.000000,T,18427977,8468021,269572,T,5.987041,T,5.384300,T,-17.093176,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.400000,T,12.309998,F,0.000000,T,18427976,8468022,269678,T,5.987041,T,5.384300,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.472000,T,12.309998,F,0.000000,T,18427976,8468022,269786,T,5.889849,T,5.276100,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.619000,T,12.309998,F,0.000000,T,18427974,8468023,269893,T,5.889849,T,5.276100,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.690000,T,12.309998,F,0.000000,T,18427974,8468023,270000,T,5.889849,T,5.276100,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.720000,T,12.309998,F,0.000000,T,18427974,8468023,270107,T,6.492440,T,5.312700,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.730000,T,12.309998,F,0.000000,T,18427972,8468025,270306,T,6.395248,T,5.269100,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.731000,T,12.309998,F,0.000000,T,18427971,8468025,270412,T,6.395248,T,5.269100,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.722000,T,12.309998,F,0.000000,T,18427971,8468025,270519,T,6.395248,T,5.269100,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.691000,T,12.309998,F,0.000000,T,18427971,8468025,270626,T,6.181425,T,5.206300,T,-16.666666,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.691000,T,12.309998,F,0.000000,T,18427970,8468026,270733,T,6.181425,T,5.206300,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.650000,T,12.309998,F,0.000000,T,18427969,8468027,270842,T,6.492440,T,5.174900,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.579000,T,12.309998,F,0.000000,T,18427969,8468027,270948,T,6.492440,T,5.174900,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.627000,T,12.309998,F,0.000000,T,18427969,8468027,271058,T,6.492440,T,5.174900,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.653000,T,12.309998,F,0.000000,T,18427967,8468027,271166,T,6.395248,T,5.105000,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.649000,T,12.309998,F,0.000000,T,18427967,8468027,271273,T,6.395248,T,5.105000,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.641000,T,12.309998,F,0.000000,T,18427966,8468028,271372,T,6.395248,T,5.044000,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.641000,T,12.309998,F,0.000000,T,18427966,8468028,271379,T,6.395248,T,5.044000,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.612000,T,12.309998,F,0.000000,T,18427965,8468028,271489,T,6.395248,T,5.044000,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.568000,T,12.309998,F,0.000000,T,18427965,8468028,271600,T,6.084233,T,5.003800,T,-16.043304,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.568000,T,12.309998,F,0.000000,T,18427963,8468029,271696,T,6.084233,T,5.003800,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.512000,T,12.309998,F,0.000000,T,18427962,8468029,271810,T,6.084233,T,5.003800,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.468000,T,12.309998,F,0.000000,T,18427962,8468029,271909,T,7.580993,T,5.229000,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.442000,T,12.309998,F,0.000000,T,18427962,8468029,272016,T,7.580993,T,5.229000,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.431000,T,12.309998,F,0.000000,T,18427961,8468030,272127,T,7.386609,T,5.169600,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.405000,T,12.309998,F,0.000000,T,18427959,8468031,272233,T,7.386609,T,5.169600,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.370000,T,12.309998,F,0.000000,T,18427959,8468031,272342,T,7.386609,T,5.169600,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.325000,T,12.309998,F,0.000000,T,18427958,8468031,272453,T,6.997840,T,5.014300,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.325000,T,12.309998,F,0.000000,T,18427958,8468031,272553,T,6.997840,T,5.014300,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.295000,T,12.309998,F,0.000000,T,18427958,8468031,272657,T,6.997840,T,5.014300,T,-15.682416,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.250000,T,12.309998,F,0.000000,T,18427957,8468032,272763,T,6.784017,T,4.918300,T,-15.288713,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.187000,T,12.309998,F,0.000000,T,18427957,8468032,272866,T,6.784017,T,4.918300,T,-15.288713,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.101000,T,12.309998,F,0.000000,T,18427955,8468032,272981,T,7.095032,T,4.911300,T,-15.288713,F,0.000000
Primary,200kHz,0.000000,32.799999,T,12.022000,T,12.309998,F,0.000000,T,18427954,8468032,273082,T,7.095032,T,4.911300,T,-15.288713,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.965000,T,12.309998,F,0.000000,T,18427954,8468032,273189,T,6.784017,T,4.824000,T,-15.288713,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.923000,T,12.309998,F,0.000000,T,18427952,8468032,273297,T,6.784017,T,4.824000,T,-15.288713,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.895000,T,12.309998,F,0.000000,T,18427952,8468032,273490,T,7.095032,T,4.855500,T,-15.288713,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.907000,T,12.309998,F,0.000000,T,18427951,8468032,273603,T,7.095032,T,4.855500,T,-15.288713,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.884000,T,12.309998,F,0.000000,T,18427949,8468032,273709,T,6.686824,T,4.731500,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.860000,T,12.309998,F,0.000000,T,18427948,8468032,273816,T,6.686824,T,4.731500,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.804000,T,12.309998,F,0.000000,T,18427948,8468032,273923,T,6.686824,T,4.731500,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.739000,T,12.309998,F,0.000000,T,18427948,8468032,274032,T,6.784017,T,4.721100,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.706000,T,12.309998,F,0.000000,T,18427947,8468032,274143,T,6.784017,T,4.721100,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.819000,T,12.309998,F,0.000000,T,18427945,8468032,274254,T,6.784017,T,4.721100,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.864000,T,12.309998,F,0.000000,T,18427945,8468032,274357,T,6.492440,T,4.564000,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.890000,T,12.309998,F,0.000000,T,18427944,8468032,274468,T,6.492440,T,4.564000,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.898000,T,12.309998,F,0.000000,T,18427944,8468032,274576,T,6.395248,T,4.150300,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.898000,T,12.309998,F,0.000000,T,18427944,8468032,274582,T,6.395248,T,4.150300,T,-14.927822,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.889000,T,12.309998,F,0.000000,T,18427943,8468031,274691,T,6.395248,T,4.150300,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.915000,T,12.309998,F,0.000000,T,18427942,8468030,274799,T,6.395248,T,4.150300,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.919000,T,12.309998,F,0.000000,T,18427942,8468030,274902,T,6.881209,T,4.014200,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.917000,T,12.309998,F,0.000000,T,18427942,8468030,275003,T,6.881209,T,4.014200,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.951000,T,12.309998,F,0.000000,T,18427941,8468029,275117,T,7.580993,T,3.918200,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.953000,T,12.309998,F,0.000000,T,18427940,8468028,275212,T,7.580993,T,3.918200,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.990000,T,12.309998,F,0.000000,T,18427940,8468028,275320,T,7.580993,T,3.918200,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.978000,T,12.309998,F,0.000000,T,18427938,8468027,275423,T,7.483801,T,4.108500,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.940000,T,12.279999,F,0.000000,T,18427938,8468027,275525,T,7.483801,T,4.108500,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.897000,T,12.279999,F,0.000000,T,18427938,8468027,275634,T,7.483801,T,4.108500,T,-14.829396,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.890000,T,12.279999,F,0.000000,T,18427937,8468026,275741,T,7.483801,T,4.167800,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.823000,T,12.279999,F,0.000000,T,18427937,8468026,275851,T,7.483801,T,4.167800,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.765000,T,12.279999,F,0.000000,T,18427936,8468025,275963,T,7.483801,T,4.167800,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.755000,T,12.279999,F,0.000000,T,18427936,8468025,276065,T,7.192224,T,4.286500,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.723000,T,12.279999,F,0.000000,T,18427934,8468024,276171,T,7.192224,T,4.286500,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.716000,T,12.279999,F,0.000000,T,18427933,8468024,276279,T,7.095032,T,4.269000,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.733000,T,12.279999,F,0.000000,T,18427933,8468024,276390,T,7.095032,T,4.269000,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.735000,T,12.279999,F,0.000000,T,18427932,8468023,276494,T,7.095032,T,4.269000,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.759000,T,12.279999,F,0.000000,T,18427932,8468023,276603,T,7.095032,T,4.246300,T,-14.730968,F,0.000000
Primary,200kHz,0.000000,32.799999,T,11.772000,T,12.279999,F,0.000000,T,18427930,8468022,276709,T,7.095032,T,4.246300,T,-14.599737,F,0.000000
